cod_id,path,formula,n_sites,n_species,volume,density,a,b,c,alpha,beta,gamma
1000020,data/raw/cif/1/00/00/1000020.cif,As2H30Pt(C6Cl)2,188,5,1866.3258969905974,2.100490226169127,8.0566,17.754,13.083,90.0,94.2,90.0
1000092,data/raw/cif/1/00/00/1000092.cif,K5Cr10F31,368,4,5093.545522125427,3.4019715852217494,21.576,7.6081,32.865,90.0,109.24000000000001,90.0
1000021,data/raw/cif/1/00/00/1000021.cif,H15C13SNO4,136,5,1346.348868881279,1.3879175471057936,19.967,7.5484,9.1666,90.0,102.96700000000001,90.0
1000093,data/raw/cif/1/00/00/1000093.cif,Sm2O1.4F3.2,10,3,89.065786390021,7.157678670675972,3.9041,4.0397,5.6473,90.0,90.0,90.0
1000022,data/raw/cif/1/00/00/1000022.cif,CaTiO3,20,3,223.57214080000003,4.038767870562972,5.38,5.44,7.639,90.0,90.0,90.0
1000094,data/raw/cif/1/00/00/1000094.cif,V2NiO6,29,3,293.8912514750195,4.349049074620832,7.13,4.791,8.825,90.16000000000001,102.13,94.18999999999998
1000023,data/raw/cif/1/00/00/1000023.cif,Fe4Cu2.9376P6O24,37,4,406.3447535603598,4.004310393424717,7.9296,9.327499999999999,6.2555,107.16000000000001,101.011,105.83
1000095,data/raw/cif/1/00/00/1000095.cif,Na10.28V16P16H4O72,128,5,1398.396288058,3.209664747592233,13.723,6.314,16.139,90.0,90.0,90.0
1000024,data/raw/cif/1/00/00/1000024.cif,Gd3GaO6,40,3,556.0465671875232,7.61477837581185,8.9928,11.2809,5.48116,90.0,90.0,90.0
1000096,data/raw/cif/1/00/00/1000096.cif,Cr2Ni2H64N13Cl11O12,832,6,8539.701184000001,1.6332965826125072,20.44,20.44,20.44,90.0,90.0,90.0
1000025,data/raw/cif/1/00/00/1000025.cif,LaNi5,6,2,86.75975474666424,8.27539659208229,5.0125,5.0125,3.9873,90.0,90.0,119.99999999999999
1000097,data/raw/cif/1/00/00/1000097.cif,CdNF3,20,3,338.25016438653,3.601645577171765,6.1791,8.8786,6.1655,90.0,90.0,90.0
1000026,data/raw/cif/1/00/00/1000026.cif,MgB2,3,2,29.037124830704492,2.6264162951025387,3.085,3.085,3.523,90.0,90.0,119.99999999999999
1000098,data/raw/cif/1/00/00/1000098.cif,NaSrAlF6,72,4,915.899031972,3.6489724064298827,18.303,5.3122,9.42,90.0,90.0,90.0
1000027,data/raw/cif/1/00/00/1000027.cif,MgSO4,24,3,266.10532815600004,3.0044509640928543,5.182,7.893,6.506,90.0,90.0,90.0
1000099,data/raw/cif/1/00/00/1000099.cif,CoPH4ClO3,80,5,920.0037900960001,2.561405861862714,7.416,13.082,9.483,90.0,90.0,90.0
1000028,data/raw/cif/1/00/00/1000028.cif,Na4Al3Si3ClO12,46,5,699.044921875,2.302304641933506,8.875,8.875,8.875,90.0,90.0,90.0
1000029,data/raw/cif/1/00/00/1000029.cif,Y0.544Al2.76Si9.24N15.04O0.96,30,5,302.9872958290158,3.334173650205996,7.82927,7.82927,5.70757,90.0,90.0,119.99999999999999
1000030,data/raw/cif/1/00/00/1000030.cif,Ba2Y1Cu3O6.91,13,4,173.42621168028157,6.364951906671833,3.8203,3.88548,11.68349,90.0,90.0,90.0
1000031,data/raw/cif/1/00/00/1000031.cif,Ba2Y(CuO2)4,30,4,404.77769311834396,6.118562602619693,3.8402,3.8708,27.2309,90.0,90.0,90.0
1000032,data/raw/cif/1/00/00/1000032.cif,Al2O3,30,2,255.05398073017136,3.9829376625970117,4.7605,4.7605,12.9956,90.0,90.0,119.99999999999999
1000033,data/raw/cif/1/00/00/1000033.cif,BaCO3,20,3,303.805072401072,4.314397637415271,5.3126,8.8958,6.4284,90.0,90.0,90.0
1000034,data/raw/cif/1/00/00/1000034.cif,CaAl2(SiO4)2,104,4,1336.3457875724541,2.765595894982586,8.173,12.869,14.165,93.113,115.913,91.261
1000035,data/raw/cif/1/00/00/1000035.cif,Na0.36Ca2.464Mg3.608Ti0.08Al1.368Fe0.84Si7.28O24,40,8,432.5306295355303,3.3431824159391206,9.699,8.844,5.272,90.0,106.97,90.0
1000036,data/raw/cif/1/00/00/1000036.cif,Mg3(SiO3)4,76,3,1409.3428509448884,1.7779578084133698,5.329999999999999,9.18,28.85,90.0,93.25,90.0
1000037,data/raw/cif/1/00/00/1000037.cif,BaSO4,24,3,346.840901416,4.4695138029846335,8.884,5.458,7.153,90.0,90.0,90.0
1000038,data/raw/cif/1/00/00/1000038.cif,KMg2AlFeSi3(HO6)2,44,7,497.78431585615317,2.9942685668412277,5.345000000000001,9.258,10.222,90.0,100.23000000000002,90.0
1000039,data/raw/cif/1/00/00/1000039.cif,Ca3Al2O6,264,3,3555.655796447,3.028415689772515,15.263,15.263,15.263,90.0,90.0,90.0
1000040,data/raw/cif/1/00/00/1000040.cif,Ca8Al2.4Fe5.6O20,36,4,439.2268584,3.849023080789277,5.588,14.61,5.38,90.0,90.0,90.0
1000041,data/raw/cif/1/00/00/1000041.cif,NaCl,8,2,177.50432800000002,2.186910094616229,5.62,5.62,5.62,90.0,90.0,90.0
1000042,data/raw/cif/1/00/00/1000042.cif,KAl3(SiO4)3,76,4,934.1967181745539,2.817645124382969,5.189,8.995,20.09698,90.0,95.18,90.0
1000043,data/raw/cif/1/00/00/1000043.cif,CaF2,12,2,162.95027112799997,3.18247439364433,5.462,5.462,5.462,90.0,90.0,90.0
1000044,data/raw/cif/1/00/00/1000044.cif,CaO,8,2,110.52289439900004,3.3701149102116488,4.799,4.799,4.799,90.0,90.0,90.0
1000045,data/raw/cif/1/00/00/1000045.cif,Ca(HO)2,5,3,54.353606449631975,2.2635809819721824,3.5862,3.5862,4.8801,90.0,90.0,119.99999999999999
1000046,data/raw/cif/1/00/00/1000046.cif,Ca5Si6O19,48,3,454.4154913221435,2.4589011868787054,5.592999999999999,3.645,22.45599,90.0,96.96999999999998,90.0
1000047,data/raw/cif/1/00/00/1000047.cif,MgSiO3,80,3,833.4375541806601,3.2002274453201247,18.25099,8.814,5.181,90.0,90.0,90.0
1000048,data/raw/cif/1/00/00/1000048.cif,Ca2Al2SiO7,24,4,299.05229170999996,3.0450891143461867,7.685,7.685,5.0636,90.0,90.0,90.0
1000049,data/raw/cif/1/00/00/1000049.cif,K4S2O7.996,22,3,256.51414850013407,2.25571241315786,5.947,5.947,8.375,90.0,90.0,119.99999999999999
1000050,data/raw/cif/1/00/00/1000050.cif,KCl,2,2,47.99044410399999,2.579583260794564,3.634,3.634,3.634,90.0,90.0,90.0
1000051,data/raw/cif/1/00/00/1000051.cif,KNO3,15,3,238.72963612792697,2.109739908909361,5.487,5.487,9.156,90.0,90.0,119.99999999999999
1000052,data/raw/cif/1/00/00/1000052.cif,CaMg3(CO3)4,60,4,611.643072036554,2.8752934981879257,9.5027,9.5027,7.8212,90.0,90.0,119.99999999999999
1000053,data/raw/cif/1/00/00/1000053.cif,MgO,8,2,74.99128631299997,3.5698564001176347,4.217,4.217,4.217,90.0,90.0,90.0
1000054,data/raw/cif/1/00/00/1000054.cif,Mg(HO)2,5,3,40.74713058507867,2.3766607792101873,3.142,3.1420000000000003,4.766,90.0,90.0,119.99999999999999
1000055,data/raw/cif/1/00/00/1000055.cif,LaB6,7,2,71.86661198034841,4.70831277198354,4.157597,4.157597,4.157597,90.0,90.0,90.0
1000056,data/raw/cif/1/00/00/1000056.cif,Mg7.72B56,64,2,508.3455,2.5905442360175255,5.97,8.125,10.48,90.0,90.0,90.0
1000057,data/raw/cif/1/00/00/1000057.cif,LaB6,7,2,71.835657893,4.710341590666103,4.157,4.157,4.157,90.0,90.0,90.0
1000058,data/raw/cif/1/00/00/1000058.cif,RuO2,6,2,62.78483567417602,7.038831554836318,4.4968,4.4968,3.1049,90.0,90.0,90.0
1000059,data/raw/cif/1/00/00/1000059.cif,Al2O3,30,2,254.4176995274525,3.9928987162934266,4.7554,4.7554,12.991,90.0,90.0,119.99999999999999
1000060,data/raw/cif/1/00/00/1000060.cif,Ti3.996Al8.004O20,32,3,326.270517804,3.70117761648159,9.429,9.636,3.591,90.0,90.0,90.0
1000069,data/raw/cif/1/00/00/1000069.cif,LiNbWO6,18,4,203.309822951496,6.202157292475148,4.6818,4.6818,9.2754,90.0,90.0,90.0
1000070,data/raw/cif/1/00/00/1000070.cif,LiNbWO6,30,4,314.60671941320686,6.012075187407066,5.1562,5.1562,13.664,90.0,90.0,119.99999999999999
1000071,data/raw/cif/1/00/00/1000071.cif,Ba2PdO3,12,3,208.71536616,6.827395266539831,13.335,4.08,3.8362,90.0,90.0,90.0
1000072,data/raw/cif/1/00/00/1000072.cif,VPO7,36,3,528.8155033626958,2.435608580302322,5.659,7.577999999999999,12.623,89.66,102.14000000000001,92.22999999999999
1000073,data/raw/cif/1/00/00/1000073.cif,Li3ThF7,96,3,998.5689068355001,5.1330963748418545,8.7885,8.7685,12.958,90.0,90.0,90.0
1000074,data/raw/cif/1/00/00/1000074.cif,Li3ThF7,96,3,985.8499471712,5.199321104002631,8.759,8.728,12.8956,90.0,90.0,90.0
1000075,data/raw/cif/1/00/00/1000075.cif,LiBi(PdO2)2,16,4,208.030578894717,7.866589377478578,6.9109,6.9109,4.3557,90.0,90.0,90.0
1000076,data/raw/cif/1/00/00/1000076.cif,Na3Sr4Al5F26,152,4,1937.06117174293,3.594659462893245,10.2679,10.2679,18.373,90.0,90.0,90.0
1000077,data/raw/cif/1/00/00/1000077.cif,Cr12N0.4F36,52,3,668.68419072,3.2618019574304933,7.276,12.48,7.364,90.0,90.0,90.0
1000078,data/raw/cif/1/00/00/1000078.cif,V12N0.32F36,52,3,720.752954625,2.994424428665856,7.425,12.835,7.563,90.0,90.0,90.0
1000079,data/raw/cif/1/00/00/1000079.fixed.cif,KVPO6,72,4,1050.2653064904,2.7448570795888765,6.755,9.1026,17.0808,90.0,90.0,90.0
1000161,data/raw/cif/1/00/01/1000161.cif,Rb2CrF5,32,3,515.5450821,4.096051109274864,7.515,5.724,11.985,90.0,90.0,90.0
1000100,data/raw/cif/1/00/01/1000100.cif,Mn0.9999Fe2.0001Pb2O3F12,20,5,298.02658341445505,4.775056904743478,9.32,9.32,3.9618,90.0,90.0,119.99999999999999
1000162,data/raw/cif/1/00/01/1000162.cif,K3Fe5F15,46,3,642.2312955000001,3.524121776356731,12.75,12.637,3.986,90.0,90.0,90.0
1000101,data/raw/cif/1/00/01/1000101.cif,Co3(PO5)2,30,3,369.97822260708097,3.579265748201449,7.531,7.516,7.7,90.0,121.91,90.0
1000163,data/raw/cif/1/00/01/1000163.cif,Nb16Tl8O39.84F8.16,128,4,1159.610634216,5.604785689911424,10.506,10.506,10.506,90.0,90.0,90.0
1000102,data/raw/cif/1/00/01/1000102.cif,Co3P2(H2O5)2,38,4,366.10674299470617,3.653688972809593,7.5024,7.4896,7.6716,90.0,121.86400000000002,90.0
1000164,data/raw/cif/1/00/01/1000164.cif,Cs2NaAl3F12,18,4,259.876359160383,3.8193069583914574,7.31,7.31,7.31,57.43000000000001,57.43000000000001,57.430000000000014
1000103,data/raw/cif/1/00/01/1000103.cif,KCaAl2F9,156,4,2002.0371673439997,3.0269854877979236,12.343,7.152,22.679,90.0,90.0,90.0
1000166,data/raw/cif/1/00/01/1000166.cif,KAlF4,12,3,156.76191723600002,3.009895781650069,5.043,5.043,6.164,90.0,90.0,90.0
1000104,data/raw/cif/1/00/01/1000104.cif,Ba3AlF9,104,3,1631.8819184790239,4.965274756780756,7.5318,14.8674,14.5732,90.0,90.0,90.0
1000165,data/raw/cif/1/00/01/1000165.cif,Cs2LiAl3F12,18,4,246.7703397019838,3.9141575103055235,7.105999999999999,7.106,7.106,58.8,58.8,58.8
1000105,data/raw/cif/1/00/01/1000105.cif,MnFe2Pb8F24,70,4,1034.8775370506587,7.317472806279257,20.181,5.625,9.438,90.0,105.0,90.0
1000167,data/raw/cif/1/00/01/1000167.cif,Li2TiF6,18,3,191.5387015,3.0471353229979945,4.63,4.63,8.935,90.0,90.0,90.0
1000106,data/raw/cif/1/00/01/1000106.cif,CsAlF4,120,3,1865.3988987679413,4.199519551971136,11.8101,11.8101,13.3741,90.0,90.0,90.0
1000168,data/raw/cif/1/00/01/1000168.cif,Ba2Ni3F10,60,3,801.5483546655723,5.309412215557484,18.542,5.958,7.821,90.0,111.92,90.0
1000107,data/raw/cif/1/00/01/1000107.cif,CsAlF4,72,3,1253.9150665200002,3.748473572141951,10.5576,6.75,17.5954,90.0,90.0,90.0
1000179,data/raw/cif/1/00/01/1000179.cif,Na0.22Fe2F6,10,3,106.74272966577989,3.589469227440532,5.372,5.372,5.372,58.84999999999999,58.84999999999999,58.84999999999999
1000108,data/raw/cif/1/00/01/1000108.cif,BaZr2(OF5)2,64,4,919.4249627294481,3.9137943057746565,7.8974,7.9076,14.7227,90.0,90.0,90.0
1000180,data/raw/cif/1/00/01/1000180.cif,Li3Fe(SbO4)2,48,4,444.83505686099994,5.019112379891441,9.017,5.013,9.841,90.0,90.0,90.0
1000181,data/raw/cif/1/00/01/1000181.cif,AlHg2O2F5,40,4,633.4326077689999,5.82131177151152,9.353,9.353,7.241,90.0,90.0,90.0
1000110,data/raw/cif/1/00/01/1000110.cif,AlF3,64,2,744.0662956059621,2.9985859505358814,10.1843,10.1843,7.1738,90.0,90.0,90.0
1000182,data/raw/cif/1/00/01/1000182.cif,AlH4NF4,56,4,329.53539110937504,2.439165382805353,5.0875,5.0875,12.7319,90.0,90.0,90.0
1000111,data/raw/cif/1/00/01/1000111.cif,Li8Bi2PdO10,42,4,435.6333126566866,5.640695837104468,9.730800000000002,4.2042,11.0656,90.0,105.781,90.0
1000183,data/raw/cif/1/00/01/1000183.cif,AlH4NF4,40,4,324.992107336848,2.4732641201347594,5.0564,5.0564,12.7113,90.0,90.0,90.0
1000112,data/raw/cif/1/00/01/1000112.cif,Ti3.4284H2.2856O8,16,3,133.39578897366,3.6648304414101482,9.7689,2.9212,4.6745,90.0,90.0,90.0
1000184,data/raw/cif/1/00/01/1000184.cif,LiMnFeF6,27,4,304.14207122908056,3.7953077561718267,8.684,8.684,4.657,90.0,90.0,119.99999999999999
1000113,data/raw/cif/1/00/01/1000113.cif,VPH5NO6,56,5,556.0122756300001,2.3528729218734603,6.83,9.233,8.817,90.0,90.0,90.0
1000185,data/raw/cif/1/00/01/1000185.cif,LiMnFeF6,27,4,312.67891293423486,3.69168726819988,8.723,8.723,4.745,90.0,90.0,119.99999999999999
1000114,data/raw/cif/1/00/01/1000114.cif,K8.724Ba21.276Al18Cl6F99,177,5,2352.9791610711363,4.1228666910131055,18.863,18.863000000000003,7.636,90.0,90.0,119.99999999999999
1000186,data/raw/cif/1/00/01/1000186.cif,LiMnFeF6,27,4,312.67891293423486,3.69168726819988,8.723,8.723,4.745,90.0,90.0,119.99999999999999
1000115,data/raw/cif/1/00/01/1000115.cif,Zn11.0004P8H14O30,64,4,714.180168307799,3.3979181781879957,12.872,12.872,4.9772,90.0,90.0,119.99999999999999
1000187,data/raw/cif/1/00/01/1000187.cif,Fe3OF9,52,3,711.1677895400001,3.311141855385912,7.423,12.73,7.526,90.0,90.0,90.0
1000116,data/raw/cif/1/00/01/1000116.cif,TlV4O10,30,3,404.7853714056895,4.661354945308063,11.609,3.6877,9.629,90.0,100.9,90.0
1000188,data/raw/cif/1/00/01/1000188.cif,MnFe(NF3)2,80,4,1064.043761352,3.155978950192905,7.844,12.819,10.582,90.0,90.0,90.0
1000117,data/raw/cif/1/00/01/1000117.cif,Li3(CuO2)2,18,3,175.27321443009544,4.015321481272439,9.946,2.778,7.26,90.0,119.1,90.0
1000189,data/raw/cif/1/00/01/1000189.cif,Nb4HO12,34,3,446.81986112499993,4.196697799903251,7.645,7.645,7.645,90.0,90.0,90.0
1000190,data/raw/cif/1/00/01/1000190.cif,Nb8H8.0016O24,80,3,446.81986112499993,4.219178941246142,7.645,7.645,7.645,90.0,90.0,90.0
1000191,data/raw/cif/1/00/01/1000191.cif,Cr2Ag2.0004P4S12,30,4,406.40691214891933,3.384952935003044,5.892,10.632,6.745,90.0,105.88,90.0
1000120,data/raw/cif/1/00/01/1000120.cif,VP2(HO)6,60,4,636.9168599879185,2.241452675512171,12.195,8.111,7.651,90.0,122.69,90.0
1000192,data/raw/cif/1/00/01/1000192.cif,CrAg(PS3)2,20,4,406.40691214891933,3.3847766394184564,5.892,10.632,6.745,90.0,105.88,90.0
1000193,data/raw/cif/1/00/01/1000193.cif,Fe3(OF4)2,26,4,375.5041282049255,3.108963937872205,7.609000000000001,7.514,7.453,90.0,118.21000000000001,90.0
1000122,data/raw/cif/1/00/01/1000122.cif,BaFeF5,56,3,856.8542579748337,4.467575225274232,9.532,7.901,11.398,90.0,93.45000000000002,90.0
1000194,data/raw/cif/1/00/01/1000194.cif,Ca3Mn3O8,38,3,323.7278478,4.237353070399101,5.332,11.13,5.455,90.0,90.0,90.0
1000123,data/raw/cif/1/00/01/1000123.cif,V7.92Fe16Mo12.08O80,116,4,1559.7119017131001,3.977389114537607,9.539,9.539,17.1411,90.0,90.0,90.0
1000124,data/raw/cif/1/00/01/1000124.cif,VFeMoO7,20,4,286.3768413281242,3.649797047740794,5.570299999999999,6.6741,7.9032,96.174,90.26,101.273
1000125,data/raw/cif/1/00/01/1000125.cif,KAlF4,12,3,156.531381329664,3.014328688624411,5.0424,5.0424,6.1564,90.0,90.0,90.0
1000197,data/raw/cif/1/00/01/1000197.cif,Li2.3332Fe2Sn0.6668Sb1O8,20,5,149.82508821,5.062751708250525,3.031,5.045,9.798,90.0,90.0,90.0
1000126,data/raw/cif/1/00/01/1000126.cif,KAlF4,12,3,156.582474447487,3.0133451082372154,5.0431,5.0431,6.1567,90.0,90.0,90.0
1000198,data/raw/cif/1/00/01/1000198.cif,AlTlF4,6,3,83.238352896,6.131557136289456,3.616,3.616,6.366,90.0,90.0,90.0
1000127,data/raw/cif/1/00/01/1000127.cif,KAlF4,12,3,156.603944599552,3.0129319834090786,5.0432,5.0432,6.1573,90.0,90.0,90.0
1000199,data/raw/cif/1/00/01/1000199.cif,AlNF4,24,3,327.87005806,2.369877087937631,5.078,5.078,12.715,90.0,90.0,90.0
1000128,data/raw/cif/1/00/01/1000128.cif,Cr2PdN4O7,56,4,1027.5728318458016,2.4461751068686306,7.771,11.578,11.852,90.0,105.5,90.0
1000129,data/raw/cif/1/00/01/1000129.cif,BaAlF5,28,3,379.281558686688,4.54099274424898,13.7168,5.6054,4.9329,90.0,90.0,90.0
1000130,data/raw/cif/1/00/01/1000130.cif,BaAlF5,56,3,761.0417260769918,4.526203352612111,5.1517,19.56659,7.5567,90.0,92.426,90.0
1000131,data/raw/cif/1/00/01/1000131.cif,BaAlF5,28,3,377.0337845826575,4.568064922696892,5.2584,9.7298,7.3701,90.0,90.875,90.0
1000132,data/raw/cif/1/00/01/1000132.cif,Ba16Zr16O0.6F96,132,4,1961.9029724738127,4.646914375510844,13.193000000000001,7.499,19.83899,90.0,91.69,90.0
1000133,data/raw/cif/1/00/01/1000133.cif,Pd(NO4)2,44,3,622.1573949800439,2.801689389971531,5.0036,10.6073,11.7223,90.0,90.0,90.0
1000134,data/raw/cif/1/00/01/1000134.cif,BaHgRuO5,48,4,754.3784178296632,6.854330832717177,10.176,10.176,8.4121,90.0,90.0,119.99999999999999
1000135,data/raw/cif/1/00/01/1000135.cif,Sr5Zr3F22,60,3,809.5913838250001,4.634368024114538,7.655,10.313,10.255,90.0,90.0,90.0
1000136,data/raw/cif/1/00/01/1000136.cif,K2TiSi3O10,64,4,915.064705248912,2.687989285543166,7.1362,9.9084,12.9414,90.0,90.0,90.0
1000137,data/raw/cif/1/00/01/1000137.cif,V2Cu3H6O11,44,4,447.72502767142873,3.5201463368926746,10.606,5.874,7.213,90.0,94.9,90.0
1000138,data/raw/cif/1/00/01/1000138.cif,V2Cu3H6O11,44,4,447.08027881963415,3.525222853161414,10.607,5.864,7.214,90.0,94.88,90.0
1000139,data/raw/cif/1/00/01/1000139.cif,BaGaO2F5,18,4,283.05669312752667,3.919270160709545,10.0626,5.807,4.9788,90.0,103.35900000000001,90.0
1000141,data/raw/cif/1/00/01/1000141.cif,LiSbO3,20,3,215.56142354736005,5.444683380140021,4.9005,8.4892,5.1816,90.0,90.0,90.0
1000142,data/raw/cif/1/00/01/1000142.cif,Li1.6Sb4H2.4O12,24,4,214.04888328040002,5.372691954918262,4.726,8.659,5.2306,90.0,90.0,90.0
1000143,data/raw/cif/1/00/01/1000143.cif,Li0.66Sb4H1.34O12,18,4,214.5849050108357,5.30051408952369,5.2526,4.7331,8.6322,90.0,90.80000000000001,90.0
1000144,data/raw/cif/1/00/01/1000144.cif,NaFe2PbF9,52,4,700.2083582547589,4.865026362905516,7.308,12.559,7.64,90.0,93.06,90.0
1000145,data/raw/cif/1/00/01/1000145.cif,Na5V2(PO5)3,50,4,648.9016917756442,2.81358985907946,6.3088999999999995,20.10379,5.1172,90.0,91.134,90.0
1000146,data/raw/cif/1/00/01/1000146.cif,Rb2NaAl3F12,36,4,488.5726050078836,3.418134499021534,12.046,6.984,7.093,90.0,125.04,90.0
